ball_num,comment,datetime
60.4,"U Yadav to Khawaja, 1 run, shortish outside off, dabbed with soft hands to cover and 150-up for Australia","Dec 17, 2018 8:44:48 AM"
60.3,"U Yadav to Paine, 1 run, short outside off, Paine arches his back and steers it to third man","Dec 17, 2018 8:44:18 AM"
60.2,"U Yadav to Khawaja, 1 run, too straight from Umesh, clipped through mid-wicket","Dec 17, 2018 8:43:31 AM"
60.1,"U Yadav to Khawaja, no run, drifting down leg, Khawaja moves across his sticks looking to help it fine. But misses and Pant has to move to his left to nestle it in his glove","Dec 17, 2018 8:42:57 AM"
59.6,"Ishant to Paine, no run, sliding on leg, tucked to square leg","Dec 17, 2018 8:42:00 AM"
59.5,"Ishant to Paine, no run, identical delivery, accurate at the stumps. Paine defends it off the cue-end. Desperation showing on Ishant's face, gives a mouthful to Paine","Dec 17, 2018 8:41:13 AM"
59.4,"Ishant to Paine, no run, full and nibbling at the stumps, Paine gets right behind the line to stab it defensively back to the bowler","Dec 17, 2018 8:40:32 AM"
59.3,"Ishant to Paine, no run, angles in towards the body, Paine guards it from the crease","Dec 17, 2018 8:39:50 AM"
59.2,"Ishant to Khawaja, 1 run, short of length outside off, Khawaja gets on top of the bounce and drops it to cover","Dec 17, 2018 8:39:05 AM"
59.1,"Ishant to Khawaja, no run, good length delivery, holding its line outside off. Khawaja shoulders arms","Dec 17, 2018 8:38:21 AM"
58.6,"U Yadav to Khawaja, 1 run, Khawaja shuffles across and whips this in-dipper through mid-wicket","Dec 17, 2018 8:37:33 AM"
58.5,"U Yadav to Khawaja, no run, good length, homing around off. Defended off the back foot","Dec 17, 2018 8:36:56 AM"
58.4,"U Yadav to Khawaja, no run, shorter and outside off, Khawaja goes for a compulsive pull but gets defeated by the lack of bounce. Slides under his bat","Dec 17, 2018 8:36:24 AM"
58.3,"U Yadav to Khawaja, no run, digs it short and at the body, Khawaja jumps back and across to fend it to the left of the bowler","Dec 17, 2018 8:35:51 AM"
58.2,"U Yadav to Khawaja, no run, <b>beauty</b>! Goes wide of the crease and lasers it in the channel just outside off, the angle wooed Khawaja to play at it. The ball straightened enough to beat the outside edge","Dec 17, 2018 8:35:21 AM"
58.1,"U Yadav to Paine, 1 run, shorter outside off, Paine makes room and glides it away to third man","Dec 17, 2018 8:34:48 AM"
57.6,"Ishant to Khawaja, no run, trims his length, but the line is well outside off. Khawaja went on the back foot but changes his mind, allows it to pass","Dec 17, 2018 8:33:38 AM"
57.5,"Ishant to Khawaja, no run, tries to lure Khawaja into a drive by hurling it full and wide of off, Khawaja is reluctant and lets it go","Dec 17, 2018 8:32:52 AM"
57.4,"Ishant to Khawaja, no run, fullish and straightens in the corridor outside off, Khawaja keeps his bat upwards","Dec 17, 2018 8:32:15 AM"
57.3,"Ishant to Paine, leg byes, 1 run, rising from a length on leg, Paine misses the tuck and gets hit on the thigh pad. Lobs to square leg","Dec 17, 2018 8:31:23 AM"
57.2,"Ishant to Paine, no run, Sharma loses his line and splays it down leg. Some work for Pant - who sprawls across and takes it","Dec 17, 2018 8:30:25 AM"
57.1,"Ishant to Paine, no run, keeps it full and attacks the stumps, Paine displays a neat block off the front foot","Dec 17, 2018 8:29:46 AM"
56.6,"U Yadav to Khawaja, no run, wobbles on a fuller length, keeps coming back with the angle. Khawaja gets his front foot across and leaves","Dec 17, 2018 8:27:49 AM"
56.5,"U Yadav to Khawaja, no run, short of length and tighter line just outside off, still not enough to drag Khawaja into playing a shot","Dec 17, 2018 8:27:14 AM"
56.4,"U Yadav to Khawaja, no run, hammers it on a back of a length from round the wicket, it takes flight and thuds into Pant's glove - who collects it in front of his face","Dec 17, 2018 8:26:42 AM"
56.3,"U Yadav to Paine, 1 run, straighter line, Paine defends it from the crease - squirts off the inner half to square leg","Dec 17, 2018 8:26:03 AM"
56.2,"U Yadav to Paine, no run, pitched up and curls away just outside off, Paine lifts his bat and lets it go","Dec 17, 2018 8:25:26 AM"
56.1,"U Yadav to Paine, no run, short of length and going away outside off, Paine is not interested","Dec 17, 2018 8:24:56 AM"
55.6,"Shami to Paine, 1 run, goodish length just outside off, Paine uses his soft hands and dinks it behind point","Dec 17, 2018 8:23:28 AM"
55.5,"Shami to Paine, no run, 137.5kph, served up and it snakes away outside off, easy leave for Paine","Dec 17, 2018 8:22:46 AM"
55.4,"Shami to Paine, no run, this was reared up from a length, tucking Paine for space. Guided with a tilted bat to second slip","Dec 17, 2018 8:21:50 AM"
55.3,"Shami to Khawaja, 1 run, keeps his bat at an angle, allows for the ball to do its bit and pats it towards point","Dec 17, 2018 8:21:08 AM"
55.2,"Shami to Khawaja, no run, length delivery around off, Khawaja waits back and blocks it","Dec 17, 2018 8:20:27 AM"
55.1,"Shami to Khawaja, no run, pitched up just outside off, defended","Dec 17, 2018 8:19:44 AM"
54.6,"Bumrah to Paine, no run, 143.4kph, fuller length delivery and meandering away outside off, left alone","Dec 17, 2018 8:18:34 AM"
54.5,"Bumrah to Paine, no run, bumper, keeping the batsman on the toes. Paine sways his head inside the line","Dec 17, 2018 8:17:57 AM"
54.4,"Bumrah to Paine, no run, fuller length delivery outside off, Paine lifts his bat and lets it go","Dec 17, 2018 8:17:20 AM"
54.3,"Bumrah to Khawaja, 1 run, tell you what, <b>a direct-hit at the non-striker's end and Khawaja would have been running back to the pavilion</b>. But Bumrah can't hit the stumps, he lost his balance a bit. Lifter at the body, Khawaja fended it towards mid-wicket and there was a little hesitation between the duo. Bumrah runs across, collects the ball and flings in a throw quickly, only to miss his target. He had effected a superb direct-hit in the T20Is, guess Stoinis was the batsman - who was caught short of his crease. In fact, it was Lynn! My bad","Dec 17, 2018 8:16:39 AM"
54.2,"Bumrah to Khawaja, no run, cannons it full outside off, Khawaja jams it to mid-on","Dec 17, 2018 8:16:02 AM"
54.1,"Bumrah to Khawaja, no run, lovely from Bumrah. Keeps beaten the bat without any reward. This was angled in on a length, it seamed away after pitching and beats a nervy prod from Khawaja","Dec 17, 2018 8:15:29 AM"
53.6,"Shami to Paine, no run, <b>three maidens on the trot for Shami</b>. Fullish outside off, Paine prods forward and taps it with soft hands to point","Dec 17, 2018 8:14:25 AM"
53.5,"Shami to Paine, no run, plouging a furrow a mile outside off, Paine goes chasing hastily and nearly nicked it behind. Exaggerated movement after it passed the bat","Dec 17, 2018 8:13:49 AM"
53.4,"Shami to Paine, no run, overpitched just outside off, Paine gets forward and drives it straight down the ground. Khawaja comes in the way and denies Paine some runs","Dec 17, 2018 8:13:10 AM"
53.3,"Shami to Paine, no run, misdirected bouncer, hammered on a short of length and it slips down leg","Dec 17, 2018 8:12:34 AM"
53.2,"Shami to Paine, no run, fuller length and jagging in just outside off, Paine gets his front foot across and leaves","Dec 17, 2018 8:11:56 AM"
53.1,"Shami to Paine, no run, Shami tests Paine with a bumper, looping up and Paine ducks his head","Dec 17, 2018 8:11:23 AM"
52.6,"Bumrah to Khawaja, no run, pacy, decks in from a length and cuts Khawaja for room. The batsman tries to get his bat down and gropes unconventionally, thick inside edge ensues - onto his pad and dips into the pitch","Dec 17, 2018 8:10:20 AM"
52.5,"Bumrah to Khawaja, no run, look at that movement there. Length delivery outside off, Khawaja ignores and it keeps hissing away making Pant to dive to his left to grab it","Dec 17, 2018 8:09:44 AM"
52.4,"Bumrah to Khawaja, no run, pitched up and holding its line outside off, left alone","Dec 17, 2018 8:09:07 AM"
52.3,"Bumrah to Khawaja, no run, <i>142.3kph</i>, fuller outside off. Khawaja props forward and dead-bats it","Dec 17, 2018 8:08:32 AM"
52.2,"Bumrah to Khawaja, no run, hits the deck hard on a short of length, rears up a touch and Khawaja stays back to tackle it","Dec 17, 2018 8:07:58 AM"
52.1,"Bumrah to Paine, 1 run, <b>splice-jarrer</b>, Paine couldn't combat the spongy bounce and takes it on the glove. Bobbles away behind square towards fine leg","Dec 17, 2018 8:07:18 AM"
51.6,"Shami to Khawaja, no run, <b>outside edge dies in front of Rahul at second slip</b>. Shami draws the batsman forward with a fuller length delivery, gets it to tail away at the last instant and Khawaja came forward to defend, luckily soft hands came to his rescue there","Dec 17, 2018 8:06:04 AM"
51.5,"Shami to Khawaja, no run, goes fuller outside off, the line is well outside off and Khawaja leaves. Good carry to Pant there","Dec 17, 2018 8:05:23 AM"
51.4,"Shami to Khawaja, no run, length delivery, probes the off-stump corridor. Khawaja gets behind the line and defends","Dec 17, 2018 8:04:50 AM"
51.3,"Shami to Khawaja, no run, peckers the nagging line just outside off, Khawaja elects to leave","Dec 17, 2018 8:04:12 AM"
51.2,"Shami to Khawaja, no run, fuller outside off, Khawaja leans across and pushes it gently to mid-off","Dec 17, 2018 8:03:39 AM"
51.1,"Shami to Khawaja, no run, <b>beaten</b>. Length delivery in the channel just outside off, Khawaja with a dodgy jab away from his body and the ball held its line, very close to scraping the outside edge","Dec 17, 2018 8:03:00 AM"
50.6,"Bumrah to Paine, no run, peach from Bumrah. This was pacy, this had some inward shape and Paine hangs his bat out to dry without any intent. The ball nips in and beats the inside edge","Dec 17, 2018 8:02:05 AM"
50.5,"Bumrah to Paine, <b>FOUR</b>, there's the fizz, there's the edge but Paine cleverly softens his grip to evade the threat. It kicked up just outside off, kisses the outside edge and dribbles past second slip to run away to the fence","Dec 17, 2018 8:01:26 AM"
50.4,"Bumrah to Paine, no run, <i>141.3kph</i>, good length and skidding off the deck rapidly outside off, Paine watches it all along and hoists his bat","Dec 17, 2018 8:00:30 AM"
50.3,"Bumrah to Paine, no run, angles his bat across this length delivery outside off, poked to gully","Dec 17, 2018 7:59:55 AM"
50.2,"Bumrah to Paine, no run, swerving in just outside off, Paine wafts his bat lazily and ekes out a slight inside edge which drops near his toes","Dec 17, 2018 7:59:19 AM"
50.1,"Bumrah to Paine, no run, slanting it towards middle and leg, Paine gets his bat in-line and blocks","Dec 17, 2018 7:58:45 AM"
49.6,"Shami to Khawaja, no run, cutting back in with some spicy bounce, Khawaja is committed on the forward press and had to loosen his grip because of the sharp inward movement. Meets it high on the bat","Dec 17, 2018 7:57:46 AM"
49.5,"Shami to Khawaja, no run, gets it closer to off, but it's moving away and Khawaja is happy to lift his bat","Dec 17, 2018 7:57:10 AM"
49.4,"Shami to Khawaja, no run, Shami shifts his radar two feet outside off, curling in the air and Khawaja shoulders arms","Dec 17, 2018 7:56:31 AM"
49.3,"Shami to Khawaja, no run, fuller length delivery, decking in just outside off. Khawaja plonks his front foot across and defends","Dec 17, 2018 7:55:55 AM"
49.2,"Shami to Khawaja, no run, pitched up, around off. Khawaja lunges forward and opens his bat face to steer it to point","Dec 17, 2018 7:55:20 AM"
49.1,"Shami to Khawaja, no run, fullish and no real pace or bounce on the delivery. Khawaja lifts his bat and lets it go and it scoots through to Pant","Dec 17, 2018 7:54:53 AM"
48.6,"Bumrah to Paine, no run, shortish and Bumrah changes his line marginally outside off, Paine jumps back and forces it to cover","Dec 17, 2018 7:53:48 AM"
48.5,"Bumrah to Paine, no run, shaping back in from a length, very close to the off-stump but Paine is aware of the threat and judges it well to let it pass","Dec 17, 2018 7:53:06 AM"
48.4,"Bumrah to Khawaja, 1 run, <i>133kph</i>, fuller and straighter, the ball hits the crack and keeps low. Khawaja adjusts by hopping and gets his bat down to keep it out. Rolls away behind square","Dec 17, 2018 7:52:32 AM"
48.3,"Bumrah to Khawaja, no run, pitches it up, no movement on this occasion whatsoever. Khawaja blocks it clinically","Dec 17, 2018 7:51:48 AM"
48.2,"Bumrah to Khawaja, no run, goes round the wicket and gets it fuller just outside off, slight away movement and Khawaja defends it with soft hands. Ends up slicing an outside edge which runs to second slip","Dec 17, 2018 7:51:15 AM"
48.1,"Bumrah to Paine, 1 run, short of length and outside off, Paine rides the bounce and punches it to cover, runs straightaway for Paine and Australia","Dec 17, 2018 7:50:48 AM"
47.6,"Ishant to Khawaja, no run, looks to poke at a length delivery and misses. That was almost kissing the outer edge as Khawaja pushed forward","Dec 16, 2018 3:20:04 PM"
47.5,"Ishant to Khawaja, no run, wider length delivery and has been left alone","Dec 16, 2018 3:19:26 PM"
47.4,"Ishant to Paine, 1 run, length delivery and looks to drive, inside edges it away into the on-side for a single","Dec 16, 2018 3:18:35 PM"
47.3,"Ishant to Paine, no run, that was down leg and Paine misses the clip. Indians go up in an huge appeal but decide against the review. Kohli and Paine share a few words though","Dec 16, 2018 3:17:54 PM"
47.2,"Ishant to Paine, no run, fuller ball attacking the sticks and has been blocked out in front of the wicket with a push","Dec 16, 2018 3:16:51 PM"
47.1,"Ishant to Paine, no run, back of a length delivery and has been knocked away into the on-side","Dec 16, 2018 3:16:13 PM"
46.6,"U Yadav to Khawaja, no run, angles it in from round the wicket and has been left alone","Dec 16, 2018 3:14:50 PM"
46.5,"U Yadav to Khawaja, no run, plays a loose drive outside off and the ball lands short of Rahane, again, this time at gully","Dec 16, 2018 3:14:17 PM"
46.4,"U Yadav to Paine, 1 run, length delivery and has been pushed out into the off-side for a single","Dec 16, 2018 3:13:28 PM"
46.3,"U Yadav to Paine, no run, and a length delivery straightens after landing for the batter to jab the ball away behind square","Dec 16, 2018 3:12:49 PM"
46.2,"U Yadav to Paine, no run, length delivery attacking the sticks and has been pushed out into the deck","Dec 16, 2018 3:12:19 PM"
46.1,"U Yadav to Paine, no run, nipping away outside off and has been left alone","Dec 16, 2018 3:11:48 PM"
45.6,"Hanuma Vihari to Khawaja, <b>FOUR</b>, almost a wicket! Rahane was a little slow to react and the ball went past him at first slip in a jiffy for an iffy boundary. Khawaja's heart must have been in his mouth for sure","Dec 16, 2018 3:10:25 PM"
45.5,"Hanuma Vihari to Khawaja, no run, doled up outside off and has been left alone","Dec 16, 2018 3:10:02 PM"
45.4,"Hanuma Vihari to Khawaja, no run, goes back and pushes the ball back to the bowler","Dec 16, 2018 3:09:48 PM"
45.3,"Hanuma Vihari to Khawaja, no run, angles the ball in and has been shouldered arms to by Khawaja","Dec 16, 2018 3:09:32 PM"
45.2,"Hanuma Vihari to Khawaja, no run, flatter ball and has been pushed out into the off-side","Dec 16, 2018 3:09:16 PM"
45.1,"Hanuma Vihari to Khawaja, no run, quicker ball outside off and has been left alone","Dec 16, 2018 3:09:04 PM"
44.6,"Shami to Paine, no run, bangs it in with a lot of venom.. Paine drops his wrists and lets it go","Dec 16, 2018 3:08:02 PM"
44.5,"Shami to Paine, no run, short delivery outside off and has been left untouched","Dec 16, 2018 3:07:24 PM"
44.4,"Shami to Paine, no run, back of a length delivery and has been poked out into the off-side","Dec 16, 2018 3:06:47 PM"
44.3,"Shami to Paine, no run, fuller ball and has been inner halved away into the on-side","Dec 16, 2018 3:06:11 PM"
44.2,"Shami to Paine, <b>FOUR</b>, stays behind the line of the ball and allows the ball to slide off the bat and run away behind square for a four. Beautifully done","Dec 16, 2018 3:05:33 PM"
44.1,"Shami to Paine, no run, bangs the ball in outside off and Paine sees it through to the keeper","Dec 16, 2018 3:04:52 PM"
43.6,"Hanuma Vihari to Khawaja, no run, throws it wider outside off and has been left alone","Dec 16, 2018 3:04:00 PM"
43.5,"Hanuma Vihari to Khawaja, no run, slightly shorter, chopped out to short third man","Dec 16, 2018 3:03:46 PM"
43.4,"Hanuma Vihari to Khawaja, no run, quicker ball outside off and same treatment from Khawaja, who lets it go","Dec 16, 2018 3:03:30 PM"
43.3,"Hanuma Vihari to Khawaja, no run, another well doled up ball and has been ignored","Dec 16, 2018 3:03:17 PM"
43.2,"Hanuma Vihari to Khawaja, no run, tossed up delivery and has been left alone","Dec 16, 2018 3:03:04 PM"
43.1,"Hanuma Vihari to Paine, 1 run, hangs back and turns the ball away into the on-side for a single. Iffy single as his weight was falling backwards while playing the tuck","Dec 16, 2018 3:02:39 PM"
42.6,"Shami to Khawaja, no run, back of a length delivery outside off and has been left alone","Dec 16, 2018 3:01:45 PM"
42.5,"Shami to Khawaja, no run, stays behind the line of the ball and blocks it out into the off-side","Dec 16, 2018 3:01:07 PM"
42.4,"Shami to Khawaja, no run, bumper again but the perfume ball was well off its mark. Khawaja ignores the aroma","Dec 16, 2018 3:00:27 PM"
42.3,"Shami to Khawaja, no run, another banged in delivery but that was well outside off","Dec 16, 2018 2:59:49 PM"
42.2,"Shami to Khawaja, no run, bangs the ball in and Khawaja was trying to take evasive action and gets pinged on the gloves. That would have gone for the throat had the hands not intervened. It was short and Khawaja took his eyes off the ball to make matters difficult for him","Dec 16, 2018 2:59:01 PM"
42.1,"Shami to Khawaja, no run, round the wicket length delivery and has been blocked out off the back foot","Dec 16, 2018 2:58:25 PM"
41.6,"Hanuma Vihari to Paine, no run, almost chops the ball down on to his sticks! That was short, kept low and Paine under-edged the cut to almost drag it back. Another maiden from Hanuma Vihari","Dec 16, 2018 2:57:07 PM"
41.5,"Hanuma Vihari to Paine, no run, quicker ball turning in and has been pushed out into the off-side","Dec 16, 2018 2:56:49 PM"
41.4,"Hanuma Vihari to Paine, no run, flatter ball and has been pushed back to the bowler","Dec 16, 2018 2:56:36 PM"
41.3,"Hanuma Vihari to Paine, no run, tossed up delivery and has been pushed out into the off-side","Dec 16, 2018 2:56:15 PM"
41.2,"Hanuma Vihari to Paine, no run, shorter and quicker, Paine lets it go after seeing the bounce on it","Dec 16, 2018 2:55:57 PM"
41.1,"Hanuma Vihari to Paine, no run, flatter ball outside off and has been pushed away into the off-side","Dec 16, 2018 2:55:45 PM"
40.6,"Shami to Paine, 1 run, just opens the face of the blade and runs it down to third man for a single","Dec 16, 2018 2:54:37 PM"
40.5,"Shami to Paine, no run, back of a length delivery and has been poked away into the off-side","Dec 16, 2018 2:53:55 PM"
40.4,"Shami to Paine, no run, bangs it in again and Paine is quick to sway away and let it go","Dec 16, 2018 2:53:17 PM"
40.3,"Shami to Paine, no run, bangs the ball in and Paine was trying to fend it away but could not. The ball ends up hitting him on the arm","Dec 16, 2018 2:52:18 PM"
40.2,"Shami to Paine, no run, pushes forward and blocks the ball out to point","Dec 16, 2018 2:51:44 PM"
40.1,"Shami to Head, <b>out</b> Caught by Ishant!! There is bad luck. And then there is this. Caught at deep third man for the second time in the game. Short, wide, cut away and taken by Ishant, who back-tracked a few steps to take it. Shami's luck finally smiling on him. All the plays and misses and he gets a wicket off a poor ball. Head is taking an eternity to walk off with his head almost buried down. <b>Head c Ishant b Shami 19(49) [4s-2]</b>","Dec 16, 2018 2:49:38 PM"
39.6,"Hanuma Vihari to Head, 1 run, the hands whip the ball away to long-on after Head had danced out of his crease to convert that into a full toss","Dec 16, 2018 2:47:55 PM"
39.5,"Hanuma Vihari to Khawaja, 1 run, full toss has been whipped down the ground to long-on","Dec 16, 2018 2:47:33 PM"
39.4,"Hanuma Vihari to Khawaja, no run, flatter ball, decks in and has been left alone","Dec 16, 2018 2:47:15 PM"
39.3,"Hanuma Vihari to Head, 1 run, drives the ball down the ground for a single to long-off","Dec 16, 2018 2:47:00 PM"
39.2,"Hanuma Vihari to Head, no run, finds the man at cover on the drive","Dec 16, 2018 2:46:45 PM"
39.1,"Hanuma Vihari to Khawaja, 1 run, flighted ball and Khawaja nails the drive past cover for a single","Dec 16, 2018 2:46:28 PM"
38.6,"Bumrah to Head, no run, jabs at a shorter ball outside off and gets beaten. Lovely short ball, nibbled away as well and had the batsman pushing at it. But the edge remains elusive","Dec 16, 2018 2:45:40 PM"
38.5,"Bumrah to Head, no run, bangs the ball in outside off and it swung massively once it past the bat for the keeper to dive to his left and make a one-handed save","Dec 16, 2018 2:45:01 PM"
38.4,"Bumrah to Head, no run, hard hands into the push as the ball angled in from wide of the crease","Dec 16, 2018 2:44:24 PM"
38.3,"Bumrah to Head, no run, stays behind the line of the ball and defends it","Dec 16, 2018 2:43:52 PM"
38.2,"Bumrah to Khawaja, 3 runs, a misfield by the man at cover and that allows three runs to be taken. Pitched up delivery and Khawaja eased it into the covers for the fielder - Vijay - to take his eyes off the ball and give away easy runs","Dec 16, 2018 2:43:05 PM"
38.1,"Bumrah to Khawaja, no run, treks back and pushes the ball out into the off-side","Dec 16, 2018 2:42:20 PM"
37.6,"Hanuma Vihari to Head, no run, slower tossed up delivery outside off and has been left alone","Dec 16, 2018 2:41:15 PM"
37.5,"Hanuma Vihari to Head, no run, darts it in and has been knocked away off the back foot into the on-side","Dec 16, 2018 2:41:01 PM"
37.4,"Hanuma Vihari to Head, no run, goes back this time and lets it go","Dec 16, 2018 2:40:47 PM"
37.3,"Hanuma Vihari to Head, no run, flatter ball again and Head sees it off the front foot","Dec 16, 2018 2:40:31 PM"
37.2,"Hanuma Vihari to Head, no run, another quick one outside off and has been ignored","Dec 16, 2018 2:40:22 PM"
37.1,"Hanuma Vihari to Head, no run, flatter outside off and has been left alone","Dec 16, 2018 2:40:10 PM"
36.6,"Bumrah to Khawaja, no run, full and nipping in, Khawaja comes on the front foot and lets it go","Dec 16, 2018 2:39:29 PM"
36.5,"Bumrah to Khawaja, no run, fuller again and has been pushed out into the covers","Dec 16, 2018 2:38:54 PM"
36.4,"Bumrah to Khawaja, no run, lovely delivery outside off and forces Khawaja to play at it. Khawaja pushes and gets beaten on the outer edge","Dec 16, 2018 2:38:01 PM"
36.3,"Bumrah to Khawaja, no run, fuller ball outside off and has been ignored","Dec 16, 2018 2:37:24 PM"
36.2,"Bumrah to Khawaja, no run, stays hooked to the crease and pushes the ball out into the off-side","Dec 16, 2018 2:36:51 PM"
36.1,"Bumrah to Head, 1 run, punches it off the back foot and gets a single before deep point fetched it","Dec 16, 2018 2:36:21 PM"
35.6,"Hanuma Vihari to Khawaja, no run, the fuller length now, Khawaja covers the sticks and lets it pass","Dec 16, 2018 2:35:08 PM"
35.5,"Hanuma Vihari to Khawaja, 2 runs, now Khawaja opens the face of the bat and guides it past Rahul at short third man","Dec 16, 2018 2:34:47 PM"
35.4,"Hanuma Vihari to Khawaja, no run, excellent arm ball, Khawaja was cramped on the cut shot, manages to find backward point","Dec 16, 2018 2:34:18 PM"
35.3,"Hanuma Vihari to Khawaja, no run, slider again, Khawaja shoulders arms","Dec 16, 2018 2:34:03 PM"
35.2,"Hanuma Vihari to Khawaja, no run, the late cut this time, but short third man moves to his right and stops the ball","Dec 16, 2018 2:33:47 PM"
35.1,"Hanuma Vihari to Khawaja, no run, <b>beaten</b>! The slider from Hanuma Vihari, Khawaja tries the cut but misses","Dec 16, 2018 2:33:31 PM"
34.6,"Bumrah to Head, no run, oh this one has hit a crack and moved away a lot, Head smiles, he can't do anything about that","Dec 16, 2018 2:32:47 PM"
34.5,"Bumrah to Head, no run, full and outside off stump, left alone","Dec 16, 2018 2:32:10 PM"
34.4,"Bumrah to Head, no run, oh was there an edge? Kohli got excited for a while, there was movement after the ball passed the bat, but it was just movement in the air and nothing off the bat or glove. Another excellent back of a length delivery that leaves Head late","Dec 16, 2018 2:31:20 PM"
34.3,"Bumrah to Head, no run, oh this one keeps low, Head defends off the back foot","Dec 16, 2018 2:30:45 PM"
34.2,"Bumrah to Head, no run, oh unplayable! Every time you whip the ball into the pitch with your shoulder, you get great bounce here. Back of a length, Head was on the back foot to defend, the ball moves away late","Dec 16, 2018 2:30:09 PM"
34.1,"Bumrah to Head, no run, short of length delivery on the stumps, Head defends off the back foot","Dec 16, 2018 2:29:38 PM"
33.6,"Hanuma Vihari to Khawaja, no run, full and outside off stump, left alone","Dec 16, 2018 2:28:24 PM"
33.5,"Hanuma Vihari to Khawaja, no run, short and wide outside off stump, ignored","Dec 16, 2018 2:28:12 PM"
33.4,"Hanuma Vihari to Khawaja, no run, well outside off stump, left alone","Dec 16, 2018 2:27:59 PM"
33.3,"Hanuma Vihari to Khawaja, no run, this is much closer to the of stump, Khawaja defends off the front foot","Dec 16, 2018 2:27:44 PM"
33.2,"Hanuma Vihari to Khawaja, no run, flighted delivery outside off stump, left alone","Dec 16, 2018 2:27:28 PM"
33.1,"Hanuma Vihari to Khawaja, no run, flatter delivery outside off stump, Khawaja lets it pass","Dec 16, 2018 2:27:16 PM"
32.6,"U Yadav to Head, no run, good length delivery just outside off stump, Head defends off the back foot","Dec 16, 2018 2:26:29 PM"
32.5,"U Yadav to Head, no run, outside off stump, left alone","Dec 16, 2018 2:25:56 PM"
32.4,"U Yadav to Khawaja, 1 run, in the airrrrr, but safe! Short ball, Khawaja wasn't in a good position to pull, went for it and top-edged it high, but lands safely between the rushing keeper and deep backward square leg","Dec 16, 2018 2:25:22 PM"
32.3,"U Yadav to Khawaja, <b>FOUR</b>, another edge that goes past the cordon, this one along the ground. Umesh got the length ball to rise from the pitch, Khawaja was fending in his back foot defence, the ball takes the edge and goes past gully","Dec 16, 2018 2:24:05 PM"
32.2,"U Yadav to Khawaja, no run, Khawaja throws his bat at it and misses the ball, looks like this one tailed away late, Khawaja wanted to drive and made no contact","Dec 16, 2018 2:23:28 PM"
32.1,"U Yadav to Khawaja, no run, defended into the off-side","Dec 16, 2018 2:23:20 PM"
31.6,"Hanuma Vihari to Head, no run, this is even further away from the batsman, Head can't play at those","Dec 16, 2018 2:22:05 PM"
31.5,"Hanuma Vihari to Head, no run, fired wide outside off stump, left alone","Dec 16, 2018 2:21:52 PM"
31.4,"Hanuma Vihari to Head, no run, this time Head reaches out to drive, hits well, but finds short cover","Dec 16, 2018 2:21:41 PM"
31.3,"Hanuma Vihari to Head, no run, fullish and outside off stump, Head is patient enough to leave","Dec 16, 2018 2:21:27 PM"
31.2,"Hanuma Vihari to Head, no run, wide outside off stump, left alone","Dec 16, 2018 2:21:13 PM"
31.1,"Hanuma Vihari to Head, no run, nice delivery from Vihari. Full and wide outside off stump, Head was almost tempted into driving away from the body, left alone","Dec 16, 2018 2:21:00 PM"
30.6,"U Yadav to Khawaja, no run, oh this one comes back in, keeps low, goes through Khawaja's back foot defence and almost shaves the off stump","Dec 16, 2018 2:19:40 PM"
30.5,"U Yadav to Head, 1 run, tucked away to square leg","Dec 16, 2018 2:19:10 PM"
30.4,"U Yadav to Head, <b>FOUR</b>, thick edge flies over the leaping gully. Short of a length delivery outside off stump, Head looks to cut hard, he gets a healthy edge","Dec 16, 2018 2:18:23 PM"
30.3,"U Yadav to Head, no run, Umesh tests him with another full ball wide outside off stump, this time Head shoulders arms","Dec 16, 2018 2:17:39 PM"
30.2,"U Yadav to Head, no run, oh inswing on a fuller length and Head plays inside the line trying to drive, beaten","Dec 16, 2018 2:17:06 PM"
30.1,"U Yadav to Head, no run, full delivery outside off stump, Head shoulders arms","Dec 16, 2018 2:16:37 PM"
29.6,"Ishant to Khawaja, no run, full delivery outside off stump, Khawaja drives it towards cover","Dec 16, 2018 2:15:38 PM"
29.5,"Ishant to Khawaja, no run, short of length delivery just outside off stump, Khawaja defends off the back foot","Dec 16, 2018 2:14:53 PM"
29.4,"Ishant to Khawaja, no run, full delivery outside off stump, left alone","Dec 16, 2018 2:14:10 PM"
29.3,"Ishant to Khawaja, no run, good length delivery on the off stump, Khawaja defends off the back foot","Dec 16, 2018 2:13:26 PM"
29.2,"Ishant to Khawaja, no run, angled in full and on the off stump, Khawaja mistimes the flick to short mid-wicket","Dec 16, 2018 2:12:39 PM"
29.1,"Ishant to Khawaja, 2 runs, neatly tucked away through mid-wicket as Ishant bowls a fullish ball on the pads, played through mid-wicket, <b>100 up for Australia</b>","Dec 16, 2018 2:12:03 PM"
28.6,"U Yadav to Head, no run, very full and wide outside off stump, Head tries to drive, toe-ends it into the on-side","Dec 16, 2018 2:07:28 PM"
28.5,"U Yadav to Head, no run, leans forward and blocks to cover","Dec 16, 2018 2:06:52 PM"
28.4,"U Yadav to Head, no run, nicely defended off the back foot","Dec 16, 2018 2:06:22 PM"
28.3,"U Yadav to Head, 2 runs, short of length delivery outside off stump, Head cuts square of the wicket on the off-side","Dec 16, 2018 2:05:54 PM"
28.2,"U Yadav to Head, no run, defended towards mid-off","Dec 16, 2018 2:05:22 PM"
28.1,"U Yadav to Head, 2 runs, good length delivery on the stumps, Head flicks it to deep backward square leg","Dec 16, 2018 2:04:37 PM"
